model,task,reduction_type,sample_type,exp_type,filename,score,loss,reduction_pass,reduction_time,initial_program,final_program,len_initial_chars,len_final_chars,len_minimal_chars,len_removed_chars,per_removed_chars,initial_tokens,final_tokens,len_initial_tokens,len_final_tokens,len_minimal_tokens,len_removed_tokens,per_removed_tokens
code2vec,METHOD_NAME,perses_fixpoint,small,perses_fixpoint_freq_methods,onCreate_3.txt,1.0,0.0,"{'n_total': 5, 'n_valid': -1, 'n_correct': -1}",420.971899,"class T { @Override public void onCreate(Bundle savedInstanceState) { super.onCreate(savedInstanceState); setContentView(R.layout.main); SharedPreferences sharedPreferences = PreferenceManager.getDefaultSharedPreferences(this); if (!sharedPreferences.getBoolean(OnboardingFragment.COMPLETED_ONBOARDING, false)) { startActivity(new Intent(this, OnboardingActivity.class)); } } }",class T { void onCreate( ) { super.onCreate(savedInstanceState); } },377,68,28,309,88.53868194842407,"['class', 'T', '{', '@', 'Override', 'public', 'void', 'onCreate', '(', 'Bundle', 'savedInstanceState', ')', '{', 'super', '.', 'onCreate', '(', 'savedInstanceState', ')', ';', 'setContentView', '(', 'R', '.', 'layout', '.', 'main', ')', ';', 'SharedPreferences', 'sharedPreferences', '=', 'PreferenceManager', '.', 'getDefaultSharedPreferences', '(', 'this', ')', ';', 'if', '(', '!', 'sharedPreferences', '.', 'getBoolean', '(', 'OnboardingFragment', '.', 'COMPLETED_ONBOARDING', ',', 'false', ')', ')', '{', 'startActivity', '(', 'new', 'Intent', '(', 'this', ',', 'OnboardingActivity', '.', 'class', ')', ')', ';', '}', '}', '}']","['class', 'T', '{', 'void', 'onCreate', '(', ')', '{', 'super', '.', 'onCreate', '(', 'savedInstanceState', ')', ';', '}', '}']",70,17,10,53,88.33333333333333
code2vec,METHOD_NAME,perses_fixpoint,small,perses_fixpoint_freq_methods,equals_1.txt,1.0,0.0001,"{'n_total': 4, 'n_valid': -1, 'n_correct': -1}",259.379356,class T { @Override public boolean equals(Object other) { if (other instanceof Stock) { return this.symbol.equals(((Stock) other).symbol); } return false; } },class T { boolean equals(Object other) { return ; } },158,53,26,105,79.54545454545455,"['class', 'T', '{', '@', 'Override', 'public', 'boolean', 'equals', '(', 'Object', 'other', ')', '{', 'if', '(', 'other', 'instanceof', 'Stock', ')', '{', 'return', 'this', '.', 'symbol', '.', 'equals', '(', '(', '(', 'Stock', ')', 'other', ')', '.', 'symbol', ')', ';', '}', 'return', 'false', ';', '}', '}']","['class', 'T', '{', 'boolean', 'equals', '(', 'Object', 'other', ')', '{', 'return', ';', '}', '}']",43,14,10,29,87.87878787878788
code2vec,METHOD_NAME,perses_fixpoint,small,perses_fixpoint_freq_methods,equals_3.txt,1.0,0.0001,"{'n_total': 4, 'n_valid': -1, 'n_correct': -1}",271.015927,class T { @Override public boolean equals(Object other) { if (other instanceof Stock) { return this.symbol.equals(((Stock) other).symbol); } return false; } },class T { boolean equals(Object other) { return ; } },158,53,26,105,79.54545454545455,"['class', 'T', '{', '@', 'Override', 'public', 'boolean', 'equals', '(', 'Object', 'other', ')', '{', 'if', '(', 'other', 'instanceof', 'Stock', ')', '{', 'return', 'this', '.', 'symbol', '.', 'equals', '(', '(', '(', 'Stock', ')', 'other', ')', '.', 'symbol', ')', ';', '}', 'return', 'false', ';', '}', '}']","['class', 'T', '{', 'boolean', 'equals', '(', 'Object', 'other', ')', '{', 'return', ';', '}', '}']",43,14,10,29,87.87878787878788
code2vec,METHOD_NAME,perses_fixpoint,small,perses_fixpoint_freq_methods,onCreate_1.txt,1.0,0.0,"{'n_total': 4, 'n_valid': -1, 'n_correct': -1}",296.019198,class T { @Override protected void onCreate(Bundle savedInstanceState) { super.onCreate(savedInstanceState); setContentView(R.layout.settings_fragment); } },class T { void onCreate( ) { super.onCreate(savedInstanceState); } },156,68,28,88,68.75,"['class', 'T', '{', '@', 'Override', 'protected', 'void', 'onCreate', '(', 'Bundle', 'savedInstanceState', ')', '{', 'super', '.', 'onCreate', '(', 'savedInstanceState', ')', ';', 'setContentView', '(', 'R', '.', 'layout', '.', 'settings_fragment', ')', ';', '}', '}']","['class', 'T', '{', 'void', 'onCreate', '(', ')', '{', 'super', '.', 'onCreate', '(', 'savedInstanceState', ')', ';', '}', '}']",31,17,10,14,66.66666666666666
code2vec,METHOD_NAME,perses_fixpoint,small,perses_fixpoint_freq_methods,toString_7.txt,0.9999,0.0001,"{'n_total': 4, 'n_valid': -1, 'n_correct': -1}",301.668108,"class T { @Override public String toString() { if (this.image != null) { return ELParserTreeConstants.jjtNodeName[id] + ""["" + this.image + ""]""; } return ELParserTreeConstants.jjtNodeName[id]; } }",class T { @Override String toString() { return ; } },195,52,28,143,85.62874251497006,"['class', 'T', '{', '@', 'Override', 'public', 'String', 'toString', '(', ')', '{', 'if', '(', 'this', '.', 'image', '!=', 'null', ')', '{', 'return', 'ELParserTreeConstants', '.', 'jjtNodeName', '[', 'id', ']', '+', '""[""', '+', 'this', '.', 'image', '+', '""]""', ';', '}', 'return', 'ELParserTreeConstants', '.', 'jjtNodeName', '[', 'id', ']', ';', '}', '}']","['class', 'T', '{', '@', 'Override', 'String', 'toString', '(', ')', '{', 'return', ';', '}', '}']",47,14,10,33,89.1891891891892
code2vec,METHOD_NAME,perses_fixpoint,small,perses_fixpoint_freq_methods,toString_6.txt,0.9977,0.0025,"{'n_total': 6, 'n_valid': -1, 'n_correct': -1}",527.208103,"class T { @Override public String toString() { StringBuilder sb = new StringBuilder(""FilterDef[""); sb.append(""filterName=""); sb.append(this.filterName); sb.append("", filterClass=""); sb.append(this.filterClass); sb.append(""]""); return (sb.toString()); } }",class T { @Override String toString() { StringBuilder sb ; } },254,62,28,192,84.95575221238938,"['class', 'T', '{', '@', 'Override', 'public', 'String', 'toString', '(', ')', '{', 'StringBuilder', 'sb', '=', 'new', 'StringBuilder', '(', '""FilterDef[""', ')', ';', 'sb', '.', 'append', '(', '""filterName=""', ')', ';', 'sb', '.', 'append', '(', 'this', '.', 'filterName', ')', ';', 'sb', '.', 'append', '(', '"", filterClass=""', ')', ';', 'sb', '.', 'append', '(', 'this', '.', 'filterClass', ')', ';', 'sb', '.', 'append', '(', '""]""', ')', ';', 'return', '(', 'sb', '.', 'toString', '(', ')', ')', ';', '}', '}']","['class', 'T', '{', '@', 'Override', 'String', 'toString', '(', ')', '{', 'StringBuilder', 'sb', ';', '}', '}']",70,15,10,55,91.66666666666666
code2vec,METHOD_NAME,perses_fixpoint,small,perses_fixpoint_freq_methods,equals_2.txt,0.9999,0.0001,"{'n_total': 7, 'n_valid': -1, 'n_correct': -1}",787.482807,"class T { @Override public boolean equals(Object o) { if (this == o) { return true; } if (o == null || getClass() != o.getClass()) { return false; } TldResourcePath other = (TldResourcePath) o; return url.equals(other.url) && Objects.equals(webappPath, other.webappPath) && Objects.equals(entryName, other.entryName); } }",class T { boolean equals(Object o) { if ( o) return ; } },321,57,26,264,89.49152542372882,"['class', 'T', '{', '@', 'Override', 'public', 'boolean', 'equals', '(', 'Object', 'o', ')', '{', 'if', '(', 'this', '==', 'o', ')', '{', 'return', 'true', ';', '}', 'if', '(', 'o', '==', 'null', '||', 'getClass', '(', ')', '!=', 'o', '.', 'getClass', '(', ')', ')', '{', 'return', 'false', ';', '}', 'TldResourcePath', 'other', '=', '(', 'TldResourcePath', ')', 'o', ';', 'return', 'url', '.', 'equals', '(', 'other', '.', 'url', ')', '&&', 'Objects', '.', 'equals', '(', 'webappPath', ',', 'other', '.', 'webappPath', ')', '&&', 'Objects', '.', 'equals', '(', 'entryName', ',', 'other', '.', 'entryName', ')', ';', '}', '}']","['class', 'T', '{', 'boolean', 'equals', '(', 'Object', 'o', ')', '{', 'if', '(', 'o', ')', 'return', ';', '}', '}']",87,18,10,69,89.6103896103896
code2vec,METHOD_NAME,perses_fixpoint,small,perses_fixpoint_freq_methods,equals_6.txt,0.9999,0.0001,"{'n_total': 4, 'n_valid': -1, 'n_correct': -1}",261.913244,class T { @Override public boolean equals(Object obj) { if (obj instanceof CharEntry) { return value.equals(((CharEntry) obj).value); } return false; } },class T { boolean equals(Object obj) { return ; } },153,51,26,102,80.31496062992126,"['class', 'T', '{', '@', 'Override', 'public', 'boolean', 'equals', '(', 'Object', 'obj', ')', '{', 'if', '(', 'obj', 'instanceof', 'CharEntry', ')', '{', 'return', 'value', '.', 'equals', '(', '(', '(', 'CharEntry', ')', 'obj', ')', '.', 'value', ')', ';', '}', 'return', 'false', ';', '}', '}']","['class', 'T', '{', 'boolean', 'equals', '(', 'Object', 'obj', ')', '{', 'return', ';', '}', '}']",41,14,10,27,87.09677419354838
code2vec,METHOD_NAME,perses_fixpoint,small,perses_fixpoint_freq_methods,init_10.txt,0.9939,0.0063,"{'n_total': 3, 'n_valid': -1, 'n_correct': -1}",257.552961,class T { @Override public void init() throws ServletException { super.init(); callCount.incrementAndGet(); } },class T { void init() throws ServletException { super.init(); } },111,65,24,46,52.87356321839081,"['class', 'T', '{', '@', 'Override', 'public', 'void', 'init', '(', ')', 'throws', 'ServletException', '{', 'super', '.', 'init', '(', ')', ';', 'callCount', '.', 'incrementAndGet', '(', ')', ';', '}', '}']","['class', 'T', '{', 'void', 'init', '(', ')', 'throws', 'ServletException', '{', 'super', '.', 'init', '(', ')', ';', '}', '}']",27,18,10,9,52.94117647058824
code2vec,METHOD_NAME,perses_fixpoint,small,perses_fixpoint_freq_methods,toString_2.txt,0.9681,0.1118,"{'n_total': 4, 'n_valid': -1, 'n_correct': -1}",314.533836,"class T { @Override public String toString() { StringWriter sw = new StringWriter(); PrintWriter pw = new PrintWriter(sw); pw.println(""=== Cookies ===""); int count = getCookieCount(); for (int i = 0; i < count; ++i) { pw.println(getCookie(i).toString()); } return sw.toString(); } }",class T { @Override String toString() { pw.println( ); } },282,58,28,224,88.18897637795276,"['class', 'T', '{', '@', 'Override', 'public', 'String', 'toString', '(', ')', '{', 'StringWriter', 'sw', '=', 'new', 'StringWriter', '(', ')', ';', 'PrintWriter', 'pw', '=', 'new', 'PrintWriter', '(', 'sw', ')', ';', 'pw', '.', 'println', '(', '""=== Cookies ===""', ')', ';', 'int', 'count', '=', 'getCookieCount', '(', ')', ';', 'for', '(', 'int', 'i', '=', '0', ';', 'i', '<', 'count', ';', '++', 'i', ')', '{', 'pw', '.', 'println', '(', 'getCookie', '(', 'i', ')', '.', 'toString', '(', ')', ')', ';', '}', 'return', 'sw', '.', 'toString', '(', ')', ';', '}', '}']","['class', 'T', '{', '@', 'Override', 'String', 'toString', '(', ')', '{', 'pw', '.', 'println', '(', ')', ';', '}', '}']",81,18,10,63,88.73239436619718
code2vec,METHOD_NAME,perses_fixpoint,small,perses_fixpoint_freq_methods,onCreate_4.txt,1.0,0.0,"{'n_total': 6, 'n_valid': -1, 'n_correct': -1}",448.786767,class T { @Override protected void onCreate(Bundle savedInstanceState) { super.onCreate(savedInstanceState); setContentView(R.layout.main); init(); InitTabViews(); InitViewPager(); } },class T { void onCreate( ) { super.onCreate(savedInstanceState); } },184,68,28,116,74.35897435897436,"['class', 'T', '{', '@', 'Override', 'protected', 'void', 'onCreate', '(', 'Bundle', 'savedInstanceState', ')', '{', 'super', '.', 'onCreate', '(', 'savedInstanceState', ')', ';', 'setContentView', '(', 'R', '.', 'layout', '.', 'main', ')', ';', 'init', '(', ')', ';', 'InitTabViews', '(', ')', ';', 'InitViewPager', '(', ')', ';', '}', '}']","['class', 'T', '{', 'void', 'onCreate', '(', ')', '{', 'super', '.', 'onCreate', '(', 'savedInstanceState', ')', ';', '}', '}']",43,17,10,26,78.78787878787878
code2vec,METHOD_NAME,perses_fixpoint,small,perses_fixpoint_freq_methods,onCreate_5.txt,1.0,0.0,"{'n_total': 5, 'n_valid': -1, 'n_correct': -1}",524.612555,"class T { @Override public void onCreate() { Log.i(LOG_TAG, ""onCreate""); super.onCreate(); memoryInfo = new MemoryInfo(); fomart = new DecimalFormat(); fomart.setMaximumFractionDigits(2); fomart.setMinimumFractionDigits(0); } }","class T { void onCreate() { Log.i(LOG_TAG, ""onCreate""); } }",227,59,28,168,84.42211055276381,"['class', 'T', '{', '@', 'Override', 'public', 'void', 'onCreate', '(', ')', '{', 'Log', '.', 'i', '(', 'LOG_TAG', ',', '""onCreate""', ')', ';', 'super', '.', 'onCreate', '(', ')', ';', 'memoryInfo', '=', 'new', 'MemoryInfo', '(', ')', ';', 'fomart', '=', 'new', 'DecimalFormat', '(', ')', ';', 'fomart', '.', 'setMaximumFractionDigits', '(', '2', ')', ';', 'fomart', '.', 'setMinimumFractionDigits', '(', '0', ')', ';', '}', '}']","['class', 'T', '{', 'void', 'onCreate', '(', ')', '{', 'Log', '.', 'i', '(', 'LOG_TAG', ',', '""onCreate""', ')', ';', '}', '}']",56,19,10,37,80.43478260869566
code2vec,METHOD_NAME,perses_fixpoint,small,perses_fixpoint_freq_methods,toString_3.txt,0.9776,0.0345,"{'n_total': 7, 'n_valid': -1, 'n_correct': -1}",743.634124,"class T { @Override public String toString() { if (null == buff) { return null; } else if (end - start == 0) { return """"; } return StringCache.toString(this); } }",class T { String toString() { if (null == buff) return ; else if (end - start == 0) return ; } },162,96,28,66,49.25373134328358,"['class', 'T', '{', '@', 'Override', 'public', 'String', 'toString', '(', ')', '{', 'if', '(', 'null', '==', 'buff', ')', '{', 'return', 'null', ';', '}', 'else', 'if', '(', 'end', '-', 'start', '==', '0', ')', '{', 'return', '""""', ';', '}', 'return', 'StringCache', '.', 'toString', '(', 'this', ')', ';', '}', '}']","['class', 'T', '{', 'String', 'toString', '(', ')', '{', 'if', '(', 'null', '==', 'buff', ')', 'return', ';', 'else', 'if', '(', 'end', '-', 'start', '==', '0', ')', 'return', ';', '}', '}']",46,29,10,17,47.22222222222222
code2vec,METHOD_NAME,perses_fixpoint,small,perses_fixpoint_freq_methods,equals_7.txt,1.0,0.0,"{'n_total': 4, 'n_valid': -1, 'n_correct': -1}",262.22159,class T { @Override public boolean equals(Object obj) { if (obj instanceof Function) { return this.hashCode() == obj.hashCode(); } return false; } },class T { boolean equals(Object obj) { return ; } },148,51,26,97,79.50819672131148,"['class', 'T', '{', '@', 'Override', 'public', 'boolean', 'equals', '(', 'Object', 'obj', ')', '{', 'if', '(', 'obj', 'instanceof', 'Function', ')', '{', 'return', 'this', '.', 'hashCode', '(', ')', '==', 'obj', '.', 'hashCode', '(', ')', ';', '}', 'return', 'false', ';', '}', '}']","['class', 'T', '{', 'boolean', 'equals', '(', 'Object', 'obj', ')', '{', 'return', ';', '}', '}']",39,14,10,25,86.20689655172413
code2vec,METHOD_NAME,perses_fixpoint,small,perses_fixpoint_freq_methods,equals_5.txt,0.9999,0.0001,"{'n_total': 5, 'n_valid': -1, 'n_correct': -1}",408.825286,class T { @Override public boolean equals(Object o) { if (this == o) return true; if (!(o instanceof Column)) return false; Column column = (Column) o; return name.equalsIgnoreCase(column.name); } },class T { boolean equals(Object o) { return true; } },198,53,26,145,84.30232558139535,"['class', 'T', '{', '@', 'Override', 'public', 'boolean', 'equals', '(', 'Object', 'o', ')', '{', 'if', '(', 'this', '==', 'o', ')', 'return', 'true', ';', 'if', '(', '!', '(', 'o', 'instanceof', 'Column', ')', ')', 'return', 'false', ';', 'Column', 'column', '=', '(', 'Column', ')', 'o', ';', 'return', 'name', '.', 'equalsIgnoreCase', '(', 'column', '.', 'name', ')', ';', '}', '}']","['class', 'T', '{', 'boolean', 'equals', '(', 'Object', 'o', ')', '{', 'return', 'true', ';', '}', '}']",54,15,10,39,88.63636363636364
code2vec,METHOD_NAME,perses_fixpoint,small,perses_fixpoint_freq_methods,setUp_10.txt,0.9995,0.0005,"{'n_total': 3, 'n_valid': -1, 'n_correct': -1}",338.033504,"class T { @Override public void setUp() throws Exception { if (!TesterSupport.RFC_5746_SUPPORTED) { System.setProperty(""sun.security.ssl.allowUnsafeRenegotiation"", ""true""); } super.setUp(); } }",class T { void setUp() throws Exception { super.setUp(); } },193,60,25,133,79.16666666666666,"['class', 'T', '{', '@', 'Override', 'public', 'void', 'setUp', '(', ')', 'throws', 'Exception', '{', 'if', '(', '!', 'TesterSupport', '.', 'RFC_5746_SUPPORTED', ')', '{', 'System', '.', 'setProperty', '(', '""sun.security.ssl.allowUnsafeRenegotiation""', ',', '""true""', ')', ';', '}', 'super', '.', 'setUp', '(', ')', ';', '}', '}']","['class', 'T', '{', 'void', 'setUp', '(', ')', 'throws', 'Exception', '{', 'super', '.', 'setUp', '(', ')', ';', '}', '}']",39,18,10,21,72.41379310344827
code2vec,METHOD_NAME,perses_fixpoint,small,perses_fixpoint_freq_methods,equals_10.txt,0.9998,0.0002,"{'n_total': 5, 'n_valid': -1, 'n_correct': -1}",426.142687,class T { @Override public boolean equals(Object other) { if (other instanceof Mark) { Mark m = (Mark) other; return this.reader == m.reader && this.fileId == m.fileId && this.cursor == m.cursor && this.line == m.line && this.col == m.col; } return false; } },class T { @Override boolean equals(Object other) { Mark m ; } },259,63,26,196,84.12017167381974,"['class', 'T', '{', '@', 'Override', 'public', 'boolean', 'equals', '(', 'Object', 'other', ')', '{', 'if', '(', 'other', 'instanceof', 'Mark', ')', '{', 'Mark', 'm', '=', '(', 'Mark', ')', 'other', ';', 'return', 'this', '.', 'reader', '==', 'm', '.', 'reader', '&&', 'this', '.', 'fileId', '==', 'm', '.', 'fileId', '&&', 'this', '.', 'cursor', '==', 'm', '.', 'cursor', '&&', 'this', '.', 'line', '==', 'm', '.', 'line', '&&', 'this', '.', 'col', '==', 'm', '.', 'col', ';', '}', 'return', 'false', ';', '}', '}']","['class', 'T', '{', '@', 'Override', 'boolean', 'equals', '(', 'Object', 'other', ')', '{', 'Mark', 'm', ';', '}', '}']",75,17,10,58,89.23076923076924
code2vec,METHOD_NAME,perses_fixpoint,small,perses_fixpoint_freq_methods,toString_1.txt,0.9997,0.0003,"{'n_total': 5, 'n_valid': -1, 'n_correct': -1}",480.667392,"class T { @Override public String toString() { StringBuilder sb = new StringBuilder(""Transaction[""); sb.append(""]""); return (sb.toString()); } }",class T { @Override String toString() { StringBuilder sb ; } },144,62,28,82,70.6896551724138,"['class', 'T', '{', '@', 'Override', 'public', 'String', 'toString', '(', ')', '{', 'StringBuilder', 'sb', '=', 'new', 'StringBuilder', '(', '""Transaction[""', ')', ';', 'sb', '.', 'append', '(', '""]""', ')', ';', 'return', '(', 'sb', '.', 'toString', '(', ')', ')', ';', '}', '}']","['class', 'T', '{', '@', 'Override', 'String', 'toString', '(', ')', '{', 'StringBuilder', 'sb', ';', '}', '}']",38,15,10,23,82.14285714285714
code2vec,METHOD_NAME,perses_fixpoint,small,perses_fixpoint_freq_methods,onCreate_7.txt,1.0,0.0,"{'n_total': 4, 'n_valid': -1, 'n_correct': -1}",382.915203,"class T { @Override protected void onCreate(Bundle savedInstanceState) { super.onCreate(savedInstanceState); if (null == savedInstanceState) { GuidedStepFragment.addAsRoot(this, new FirstStepFragment(), android.R.id.content); } } }",class T { @Override void onCreate(Bundle savedInstanceState) { GuidedStepFragment.addAsRoot(this ); } },231,103,28,128,63.05418719211823,"['class', 'T', '{', '@', 'Override', 'protected', 'void', 'onCreate', '(', 'Bundle', 'savedInstanceState', ')', '{', 'super', '.', 'onCreate', '(', 'savedInstanceState', ')', ';', 'if', '(', 'null', '==', 'savedInstanceState', ')', '{', 'GuidedStepFragment', '.', 'addAsRoot', '(', 'this', ',', 'new', 'FirstStepFragment', '(', ')', ',', 'android', '.', 'R', '.', 'id', '.', 'content', ')', ';', '}', '}', '}']","['class', 'T', '{', '@', 'Override', 'void', 'onCreate', '(', 'Bundle', 'savedInstanceState', ')', '{', 'GuidedStepFragment', '.', 'addAsRoot', '(', 'this', ')', ';', '}', '}']",50,21,10,29,72.5
